investor_id,name,age,city,occupation,risk_appetite,sip_capacity,preferred_language,created_at,gender,tier,monthly_income_est,last_activity_date
inv_19e6fb0f,Swati Singh,32,Chennai,Business,High,15000,Tamil,2024-01-01,Female,Tier 2,329582,2025-10-01
inv_4618a2ae,Karan Das,46,Delhi,Gig Worker,Moderate,1000,Hindi,2024-01-01,Male,Tier 1,27266,2025-10-01
inv_6b25c4f3,Meena Kulkarni,75,Nagpur,Retired,Conservative,10000,English,2024-01-01,Female,Tier 2,72810,2025-10-01
inv_d08e975d,Ramesh Sharma,20,Bangalore,Student,High,500,English,2024-01-01,Male,Tier 1,6314,2025-10-01
inv_101ac509,Sunita Sharma,31,Nagpur,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 2,129687,2025-10-01
inv_5cfaa2e6,Aditya Shinde,21,Mumbai,Student,High,500,Marathi,2024-01-01,Male,Tier 1,6505,2025-10-01
inv_69643304,Sunil Reddy,40,Chennai,Gig Worker,Moderate,2000,Tamil,2024-01-01,Male,Tier 2,15760,2025-10-01
inv_97b9c55f,Ramesh Patil,43,Thane,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 2,48930,2025-10-01
inv_3be2d4e9,Divya Mehta,19,Nagpur,Student,High,1000,English,2024-01-01,Female,Tier 2,14807,2025-10-01
inv_8520c63e,Raj Pawar,42,Delhi,Gig Worker,Moderate,1000,Hindi,2024-01-01,Male,Tier 1,24629,2025-10-01
inv_f5211999,Raj Verma,44,Thane,Business,High,15000,English,2024-01-01,Male,Tier 2,252822,2025-10-01
inv_5d115e3d,Vikram Reddy,75,Nashik,Retired,Conservative,5000,Marathi,2024-01-01,Male,Tier 2,76064,2025-10-01
inv_ef634e4e,Aditya Das,79,Pune,Retired,Conservative,10000,Marathi,2024-01-01,Male,Tier 2,79124,2025-10-01
inv_2efbe2ce,Raju Reddy,69,Mumbai,Retired,Conservative,5000,Hindi,2024-01-01,Male,Tier 1,73286,2025-10-01
inv_d05d04ff,Sunita Das,36,Bangalore,Business,High,15000,English,2024-01-01,Female,Tier 1,157685,2025-10-01
inv_75b8666c,Varun Reddy,60,Thane,Retired,Conservative,5000,English,2024-01-01,Male,Tier 2,36110,2025-10-01
inv_565b3dbb,Deepak Patil,54,Hyderabad,Business,High,30000,English,2024-01-01,Male,Tier 2,382489,2025-10-01
inv_cb99bb87,Priya Nair,33,Chennai,Gig Worker,Moderate,1000,Tamil,2024-01-01,Female,Tier 2,16012,2025-10-01
inv_103e0955,Krutika Nair,38,Bangalore,Business,High,30000,English,2024-01-01,Female,Tier 1,221417,2025-10-01
inv_ce9b336e,Pooja Kulkarni,33,Pune,Salaried,Moderate,5000,Marathi,2024-01-01,Female,Tier 2,136693,2025-10-01
inv_24de3817,Deepak Kulkarni,25,Thane,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,79166,2025-10-01
inv_97e748a5,Sanjay Kale,25,Pune,Gig Worker,Moderate,2000,Marathi,2024-01-01,Male,Tier 2,26802,2025-10-01
inv_a38455c1,Suresh Gupta,38,Pune,Salaried,Moderate,5000,Marathi,2024-01-01,Male,Tier 2,119406,2025-10-01
inv_30a028b1,Ganesh Gupta,48,Pune,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,143699,2025-10-01
inv_a258ccd0,Neha Shinde,24,Chennai,Salaried,Moderate,10000,Tamil,2024-01-01,Female,Tier 2,82605,2025-10-01
inv_883e426e,Sanjay Singh,55,Bangalore,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 1,55782,2025-10-01
inv_0d2a4ef1,Suresh Patil,18,Pune,Student,High,500,English,2024-01-01,Male,Tier 2,7366,2025-10-01
inv_b5a43b3f,Priya Shinde,39,Nagpur,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 2,140776,2025-10-01
inv_f0953e88,Riya Sharma,30,Delhi,Salaried,Moderate,5000,Hindi,2024-01-01,Female,Tier 1,143435,2025-10-01
inv_df953b75,Suresh Kulkarni,32,Delhi,Salaried,Moderate,10000,Hindi,2024-01-01,Male,Tier 1,103493,2025-10-01
inv_bf626c70,Anil Kulkarni,24,Mumbai,Business,High,15000,Hindi,2024-01-01,Male,Tier 1,416327,2025-10-01
inv_56ab801f,Aditya Shinde,54,Hyderabad,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,45522,2025-10-01
inv_89188f85,Varun Patil,52,Bangalore,Business,High,15000,English,2024-01-01,Male,Tier 1,124478,2025-10-01
inv_9f5a430c,Amit Sharma,29,Pune,Salaried,Moderate,10000,Marathi,2024-01-01,Male,Tier 2,95722,2025-10-01
inv_483152ef,Anjali Shinde,49,Chennai,Business,High,30000,Tamil,2024-01-01,Female,Tier 2,392583,2025-10-01
inv_ca6ddbcf,Sunita Reddy,26,Pune,Business,High,15000,Marathi,2024-01-01,Female,Tier 2,388665,2025-10-01
inv_34d7fe4e,Krutika Joshi,37,Nagpur,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 2,92854,2025-10-01
inv_27102863,Neha Kale,50,Hyderabad,Business,High,30000,English,2024-01-01,Female,Tier 2,180248,2025-10-01
inv_95784fac,Suresh Deshmukh,27,Thane,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,63557,2025-10-01
inv_2eea101a,Raj Reddy,19,Hyderabad,Student,High,500,English,2024-01-01,Male,Tier 2,9158,2025-10-01
inv_e2d0254c,Vijay Gupta,38,Nashik,Salaried,Moderate,5000,Hindi,2024-01-01,Male,Tier 2,69603,2025-10-01
inv_ca8da367,Karan Shinde,25,Nagpur,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,134100,2025-10-01
inv_0c13ac8e,Ramesh Das,29,Nagpur,Business,High,15000,English,2024-01-01,Male,Tier 2,117428,2025-10-01
inv_dfc4d4e6,Divya Kulkarni,47,Bangalore,Gig Worker,Moderate,1000,English,2024-01-01,Female,Tier 1,35442,2025-10-01
inv_3f931c6f,Anil Deshmukh,41,Pune,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 2,64225,2025-10-01
inv_82145250,Karan Kulkarni,52,Nagpur,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 2,141944,2025-10-01
inv_1c5beb3b,Anjali Deshmukh,28,Thane,Business,High,30000,English,2024-01-01,Female,Tier 2,402801,2025-10-01
inv_7dd1843e,Rahul Kulkarni,26,Delhi,Gig Worker,Moderate,2000,Hindi,2024-01-01,Male,Tier 1,16557,2025-10-01
inv_723ff0d6,Riya Reddy,27,Bangalore,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 1,49590,2025-10-01
inv_4dd212af,Aditi Joshi,48,Delhi,Salaried,Moderate,10000,Hindi,2024-01-01,Female,Tier 1,85503,2025-10-01
inv_99e77645,Sunita Mehta,43,Thane,Gig Worker,Moderate,1000,English,2024-01-01,Female,Tier 2,32919,2025-10-01
inv_765843a7,Anil Singh,46,Nashik,Gig Worker,Moderate,1000,Hindi,2024-01-01,Male,Tier 2,18850,2025-10-01
inv_07fbaff2,Raju Singh,42,Mumbai,Salaried,Moderate,5000,Hindi,2024-01-01,Male,Tier 1,98152,2025-10-01
inv_3eb69101,Sneha Sharma,67,Hyderabad,Retired,Conservative,10000,English,2024-01-01,Female,Tier 2,72230,2025-10-01
inv_abdea8a6,Ganesh Kale,68,Hyderabad,Retired,Conservative,5000,English,2024-01-01,Male,Tier 2,41207,2025-10-01
inv_55be852d,Aditi Verma,72,Thane,Retired,Conservative,5000,English,2024-01-01,Female,Tier 2,71530,2025-10-01
inv_9443a547,Neha Shinde,75,Nashik,Retired,Conservative,5000,Hindi,2024-01-01,Female,Tier 2,52572,2025-10-01
inv_43f95858,Sunita Deshmukh,31,Nashik,Salaried,Moderate,5000,Marathi,2024-01-01,Female,Tier 2,92393,2025-10-01
inv_9b20a367,Manoj Patil,71,Delhi,Retired,Conservative,10000,Hindi,2024-01-01,Male,Tier 1,41405,2025-10-01
inv_974ad99b,Nisha Sharma,34,Bangalore,Business,High,15000,English,2024-01-01,Female,Tier 1,178938,2025-10-01
inv_3f635431,Neha Reddy,50,Chennai,Salaried,Moderate,10000,Tamil,2024-01-01,Female,Tier 2,87675,2025-10-01
inv_ddf1e5db,Krutika Joshi,32,Bangalore,Gig Worker,Moderate,1000,English,2024-01-01,Female,Tier 1,23894,2025-10-01
inv_3b0e38fc,Raju Kulkarni,42,Mumbai,Salaried,Moderate,10000,Marathi,2024-01-01,Male,Tier 1,65212,2025-10-01
inv_2024723a,Amit Gupta,44,Hyderabad,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,125084,2025-10-01
inv_10751295,Aditi Kulkarni,30,Chennai,Salaried,Moderate,5000,Tamil,2024-01-01,Female,Tier 2,88340,2025-10-01
inv_33ed8369,Nisha Mehta,56,Nagpur,Gig Worker,Moderate,1000,English,2024-01-01,Female,Tier 2,33176,2025-10-01
inv_d86069ea,Sunita Deshmukh,74,Delhi,Retired,Conservative,10000,Hindi,2024-01-01,Female,Tier 1,56038,2025-10-01
inv_e1cfa10e,Ramesh Kulkarni,26,Bangalore,Gig Worker,Moderate,1000,English,2024-01-01,Male,Tier 1,35902,2025-10-01
inv_fab4190c,Arjun Kale,47,Chennai,Salaried,Moderate,5000,Tamil,2024-01-01,Male,Tier 2,126329,2025-10-01
inv_8511b7b7,Arjun Pawar,38,Hyderabad,Business,High,30000,English,2024-01-01,Male,Tier 2,458536,2025-10-01
inv_937a3c6b,Vikram Nair,37,Pune,Gig Worker,Moderate,1000,Hindi,2024-01-01,Male,Tier 2,32297,2025-10-01
inv_176bc967,Meena Singh,39,Delhi,Salaried,Moderate,5000,Hindi,2024-01-01,Female,Tier 1,104620,2025-10-01
inv_bb3abd2a,Anita Verma,38,Thane,Business,High,15000,English,2024-01-01,Female,Tier 2,150537,2025-10-01
inv_6e2b6de5,Krutika Kulkarni,29,Pune,Salaried,Moderate,5000,Marathi,2024-01-01,Female,Tier 2,119628,2025-10-01
inv_57b1e35d,Anil Reddy,41,Thane,Business,High,15000,English,2024-01-01,Male,Tier 2,407111,2025-10-01
inv_2e2d3a8b,Divya Kulkarni,41,Hyderabad,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 2,129484,2025-10-01
inv_b5f970ad,Rahul Gupta,64,Mumbai,Retired,Conservative,10000,Marathi,2024-01-01,Male,Tier 1,74085,2025-10-01
inv_da03640c,Rahul Sharma,37,Chennai,Salaried,Moderate,5000,Tamil,2024-01-01,Male,Tier 2,58567,2025-10-01
inv_d4bc9b47,Varun Verma,51,Chennai,Business,High,30000,Tamil,2024-01-01,Male,Tier 2,498990,2025-10-01
inv_59a8c534,Anjali Kulkarni,35,Hyderabad,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,146633,2025-10-01
inv_fe06d0bb,Sneha Kale,31,Delhi,Salaried,Moderate,10000,Hindi,2024-01-01,Female,Tier 1,148351,2025-10-01
inv_620725b2,Priya Reddy,30,Nashik,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,55642,2025-10-01
inv_f7ce5a73,Amit Singh,38,Hyderabad,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,106302,2025-10-01
inv_a568026b,Amit Reddy,63,Delhi,Retired,Conservative,5000,Hindi,2024-01-01,Male,Tier 1,34579,2025-10-01
inv_7870bf71,Pooja Nair,48,Thane,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,44186,2025-10-01
inv_ed27fc4f,Deepak Sharma,29,Mumbai,Business,High,30000,English,2024-01-01,Male,Tier 1,193913,2025-10-01
inv_a1ec8934,Varun Sharma,42,Bangalore,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 1,102198,2025-10-01
inv_9d05d6c2,Suresh Pawar,53,Bangalore,Gig Worker,Moderate,2000,English,2024-01-01,Male,Tier 1,32687,2025-10-01
inv_9942a680,Raj Shinde,25,Nashik,Gig Worker,Moderate,2000,Hindi,2024-01-01,Male,Tier 2,27707,2025-10-01
inv_d71a4e8c,Divya Kale,34,Pune,Salaried,Moderate,10000,Hindi,2024-01-01,Female,Tier 2,129954,2025-10-01
inv_2d7f019e,Aditi Pawar,51,Nashik,Business,High,15000,Marathi,2024-01-01,Female,Tier 2,198056,2025-10-01
inv_7f82e0a4,Anita Kale,38,Chennai,Salaried,Moderate,10000,Tamil,2024-01-01,Female,Tier 2,130150,2025-10-01
inv_0f3cb888,Kavita Reddy,49,Chennai,Gig Worker,Moderate,2000,Tamil,2024-01-01,Female,Tier 2,36205,2025-10-01
inv_0ab1bad5,Priya Shinde,49,Chennai,Business,High,30000,Tamil,2024-01-01,Female,Tier 2,467316,2025-10-01
inv_572981aa,Varun Deshmukh,22,Hyderabad,Student,High,1000,English,2024-01-01,Male,Tier 2,14435,2025-10-01
inv_64233ba1,Suresh Sharma,52,Mumbai,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 1,123902,2025-10-01
inv_e07565d1,Divya Verma,41,Chennai,Salaried,Moderate,10000,Tamil,2024-01-01,Female,Tier 2,63387,2025-10-01
inv_b861aee4,Rahul Sharma,45,Hyderabad,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 2,119129,2025-10-01
inv_64467ac1,Kavita Kulkarni,54,Chennai,Salaried,Moderate,5000,Tamil,2024-01-01,Female,Tier 2,86026,2025-10-01
inv_e4799665,Meena Singh,30,Nagpur,Business,High,15000,English,2024-01-01,Female,Tier 2,215290,2025-10-01
inv_1b232f0b,Swati Mehta,29,Mumbai,Salaried,Moderate,10000,Marathi,2024-01-01,Female,Tier 1,129243,2025-10-01
inv_099bdcee,Vijay Sharma,37,Thane,Gig Worker,Moderate,1000,English,2024-01-01,Male,Tier 2,24354,2025-10-01
inv_5ccebb10,Pooja Sharma,56,Hyderabad,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,145005,2025-10-01
inv_dce06859,Deepak Deshmukh,37,Nashik,Salaried,Moderate,10000,Marathi,2024-01-01,Male,Tier 2,73816,2025-10-01
inv_cc3cdb32,Nisha Patil,42,Nagpur,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 2,142982,2025-10-01
inv_c9e3f62e,Suresh Gupta,35,Thane,Gig Worker,Moderate,2000,English,2024-01-01,Male,Tier 2,38893,2025-10-01
inv_21489c5f,Manoj Kulkarni,64,Bangalore,Retired,Conservative,5000,English,2024-01-01,Male,Tier 1,78451,2025-10-01
inv_f465b361,Anjali Patil,18,Pune,Student,High,500,Hindi,2024-01-01,Female,Tier 2,11202,2025-10-01
inv_0b33a686,Riya Mehta,54,Nashik,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 2,118785,2025-10-01
inv_282be3ac,Vikram Sharma,30,Chennai,Business,High,30000,Tamil,2024-01-01,Male,Tier 2,466621,2025-10-01
inv_2896ad97,Divya Kulkarni,49,Hyderabad,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,60094,2025-10-01
inv_76a8a7d7,Krutika Deshmukh,55,Nashik,Salaried,Moderate,5000,Hindi,2024-01-01,Female,Tier 2,120337,2025-10-01
inv_6a27e7ef,Anita Nair,23,Chennai,Student,High,1000,Tamil,2024-01-01,Female,Tier 2,6442,2025-10-01
inv_ec792d67,Sneha Singh,30,Mumbai,Business,High,30000,Marathi,2024-01-01,Female,Tier 1,349872,2025-10-01
inv_da21769d,Ramesh Pawar,71,Hyderabad,Retired,Conservative,10000,English,2024-01-01,Male,Tier 2,76143,2025-10-01
inv_30113870,Arjun Kale,49,Mumbai,Salaried,Moderate,5000,Marathi,2024-01-01,Male,Tier 1,43665,2025-10-01
inv_9828e56b,Arjun Shinde,18,Nashik,Student,High,500,Marathi,2024-01-01,Male,Tier 2,6049,2025-10-01
inv_5750488a,Krutika Singh,40,Pune,Business,High,15000,English,2024-01-01,Female,Tier 2,222175,2025-10-01
inv_87e5f42f,Pooja Mehta,45,Thane,Business,High,15000,English,2024-01-01,Female,Tier 2,451167,2025-10-01
inv_905fa25c,Anjali Sharma,28,Mumbai,Salaried,Moderate,10000,Marathi,2024-01-01,Female,Tier 1,121045,2025-10-01
inv_60a5d841,Ganesh Joshi,24,Chennai,Salaried,Moderate,10000,Tamil,2024-01-01,Male,Tier 2,43244,2025-10-01
inv_4e6e17ea,Suresh Nair,24,Nashik,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,50782,2025-10-01
inv_7b5341b4,Meena Reddy,56,Hyderabad,Gig Worker,Moderate,2000,English,2024-01-01,Female,Tier 2,32119,2025-10-01
inv_bbf58b42,Divya Mehta,45,Nagpur,Business,High,30000,English,2024-01-01,Female,Tier 2,407146,2025-10-01
inv_7b8d8b38,Manoj Sharma,47,Hyderabad,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,131524,2025-10-01
inv_cbbe05ca,Arjun Nair,46,Mumbai,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 1,46920,2025-10-01
inv_a3727e1c,Pooja Nair,35,Delhi,Business,High,15000,Hindi,2024-01-01,Female,Tier 1,347622,2025-10-01
inv_f6ab212d,Suresh Shinde,37,Delhi,Salaried,Moderate,5000,Hindi,2024-01-01,Male,Tier 1,44522,2025-10-01
inv_877310ba,Manoj Shinde,27,Pune,Salaried,Moderate,5000,Marathi,2024-01-01,Male,Tier 2,108691,2025-10-01
inv_fa2ded49,Anita Mehta,41,Thane,Gig Worker,Moderate,2000,English,2024-01-01,Female,Tier 2,17745,2025-10-01
inv_e173fc49,Varun Shinde,51,Bangalore,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 1,100398,2025-10-01
inv_f4a45c7b,Neha Gupta,43,Hyderabad,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 2,85925,2025-10-01
inv_587e374d,Suresh Kulkarni,55,Delhi,Business,High,15000,Hindi,2024-01-01,Male,Tier 1,120468,2025-10-01
inv_1041c227,Sunil Nair,23,Chennai,Student,High,1000,Tamil,2024-01-01,Male,Tier 2,10424,2025-10-01
inv_21e24dde,Ganesh Deshmukh,42,Pune,Salaried,Moderate,5000,Hindi,2024-01-01,Male,Tier 2,79381,2025-10-01
inv_0c4c544c,Swati Sharma,62,Nagpur,Retired,Conservative,5000,English,2024-01-01,Female,Tier 2,70896,2025-10-01
inv_d7e3f851,Meena Gupta,62,Nagpur,Retired,Conservative,10000,English,2024-01-01,Female,Tier 2,76974,2025-10-01
inv_970c6d06,Anita Nair,30,Chennai,Salaried,Moderate,5000,Tamil,2024-01-01,Female,Tier 2,64309,2025-10-01
inv_8a3272f8,Ramesh Sharma,52,Chennai,Salaried,Moderate,10000,Tamil,2024-01-01,Male,Tier 2,42164,2025-10-01
inv_a8108ef2,Anjali Singh,33,Nagpur,Business,High,15000,English,2024-01-01,Female,Tier 2,280419,2025-10-01
inv_056d874a,Manoj Joshi,28,Pune,Business,High,15000,Marathi,2024-01-01,Male,Tier 2,114859,2025-10-01
inv_09f932a6,Divya Nair,56,Pune,Salaried,Moderate,5000,Hindi,2024-01-01,Female,Tier 2,116224,2025-10-01
inv_726a029b,Ramesh Kale,64,Chennai,Retired,Conservative,5000,Tamil,2024-01-01,Male,Tier 2,46553,2025-10-01
inv_14301f10,Rahul Sharma,40,Chennai,Salaried,Moderate,5000,Tamil,2024-01-01,Male,Tier 2,85222,2025-10-01
inv_893f4181,Divya Joshi,24,Thane,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 2,144518,2025-10-01
inv_2bff0c97,Varun Shinde,36,Thane,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 2,125474,2025-10-01
inv_080dca27,Sunil Patil,45,Bangalore,Business,High,30000,English,2024-01-01,Male,Tier 1,132247,2025-10-01
inv_c5097320,Aditya Sharma,76,Mumbai,Retired,Conservative,5000,Hindi,2024-01-01,Male,Tier 1,45887,2025-10-01
inv_4a371444,Sunita Mehta,34,Hyderabad,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,123099,2025-10-01
inv_481276c3,Aditi Gupta,57,Thane,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 2,119199,2025-10-01
inv_75b91cdd,Riya Reddy,18,Mumbai,Student,High,500,English,2024-01-01,Female,Tier 1,13499,2025-10-01
inv_af7f1c42,Krutika Mehta,19,Mumbai,Student,High,500,Marathi,2024-01-01,Female,Tier 1,13407,2025-10-01
inv_86fe7858,Ramesh Das,52,Delhi,Gig Worker,Moderate,1000,Hindi,2024-01-01,Male,Tier 1,23063,2025-10-01
inv_bf7edb98,Vikram Gupta,28,Hyderabad,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,146387,2025-10-01
inv_155c7d9c,Suresh Kulkarni,27,Mumbai,Business,High,15000,Hindi,2024-01-01,Male,Tier 1,318515,2025-10-01
inv_51ead919,Vijay Verma,31,Nashik,Business,High,30000,Marathi,2024-01-01,Male,Tier 2,258026,2025-10-01
inv_232d430b,Sunil Das,50,Delhi,Salaried,Moderate,5000,Hindi,2024-01-01,Male,Tier 1,91858,2025-10-01
inv_65fadf13,Karan Das,36,Nagpur,Business,High,30000,English,2024-01-01,Male,Tier 2,360892,2025-10-01
inv_809df13e,Divya Kulkarni,24,Delhi,Salaried,Moderate,5000,Hindi,2024-01-01,Female,Tier 1,131186,2025-10-01
inv_c228a781,Aditi Joshi,37,Nagpur,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,70121,2025-10-01
inv_fe1024ed,Meena Kulkarni,52,Delhi,Salaried,Moderate,10000,Hindi,2024-01-01,Female,Tier 1,46158,2025-10-01
inv_96a84270,Nisha Kale,18,Nashik,Student,High,500,Marathi,2024-01-01,Female,Tier 2,14534,2025-10-01
inv_a235eba3,Sunil Gupta,33,Nashik,Gig Worker,Moderate,1000,Hindi,2024-01-01,Male,Tier 2,39764,2025-10-01
inv_d54e9c0e,Ganesh Shinde,41,Nagpur,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,145254,2025-10-01
inv_d6ff53bc,Sneha Nair,26,Nashik,Salaried,Moderate,5000,Marathi,2024-01-01,Female,Tier 2,79216,2025-10-01
inv_e33c651f,Sunita Kale,61,Nashik,Retired,Conservative,10000,Hindi,2024-01-01,Female,Tier 2,49660,2025-10-01
inv_32c16a76,Riya Shinde,28,Delhi,Salaried,Moderate,5000,Hindi,2024-01-01,Female,Tier 1,53461,2025-10-01
inv_c03b86af,Rahul Verma,49,Nashik,Salaried,Moderate,10000,Marathi,2024-01-01,Male,Tier 2,72755,2025-10-01
inv_8b25832f,Neha Gupta,47,Nagpur,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,132613,2025-10-01
inv_e77c3e50,Anil Deshmukh,57,Bangalore,Gig Worker,Moderate,1000,English,2024-01-01,Male,Tier 1,22715,2025-10-01
inv_b9d03ed6,Raju Patil,34,Nashik,Gig Worker,Moderate,1000,English,2024-01-01,Male,Tier 2,15823,2025-10-01
inv_f1cf2f0d,Anil Das,60,Delhi,Retired,Conservative,5000,Hindi,2024-01-01,Male,Tier 1,57239,2025-10-01
inv_d01aba19,Neha Das,31,Nashik,Gig Worker,Moderate,2000,Marathi,2024-01-01,Female,Tier 2,33365,2025-10-01
inv_675b78cf,Anita Kulkarni,35,Delhi,Business,High,15000,Hindi,2024-01-01,Female,Tier 1,283171,2025-10-01
inv_1e172f49,Sunita Verma,42,Hyderabad,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 2,96679,2025-10-01
inv_5e3c15d3,Aditya Shinde,36,Pune,Salaried,Moderate,5000,Marathi,2024-01-01,Male,Tier 2,94393,2025-10-01
inv_b04fcc5f,Raju Reddy,62,Delhi,Retired,Conservative,5000,Hindi,2024-01-01,Male,Tier 1,79929,2025-10-01
inv_4b9744d0,Sanjay Singh,55,Bangalore,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 1,149390,2025-10-01
inv_85aeeb6b,Raju Patil,28,Nagpur,Gig Worker,Moderate,1000,English,2024-01-01,Male,Tier 2,21164,2025-10-01
inv_fa95b429,Sunil Joshi,50,Nashik,Gig Worker,Moderate,2000,Hindi,2024-01-01,Male,Tier 2,20439,2025-10-01
inv_3e299d37,Riya Kulkarni,18,Pune,Student,High,1000,Marathi,2024-01-01,Female,Tier 2,13843,2025-10-01
inv_5fbe5e1a,Rahul Shinde,50,Delhi,Business,High,15000,Hindi,2024-01-01,Male,Tier 1,263519,2025-10-01
inv_4434ce23,Amit Verma,45,Nagpur,Gig Worker,Moderate,1000,English,2024-01-01,Male,Tier 2,38894,2025-10-01
inv_d199713b,Karan Shinde,30,Nashik,Salaried,Moderate,10000,Marathi,2024-01-01,Male,Tier 2,50343,2025-10-01
inv_d3402902,Manoj Verma,37,Bangalore,Business,High,15000,English,2024-01-01,Male,Tier 1,153856,2025-10-01
inv_d0f5316e,Swati Reddy,27,Nagpur,Gig Worker,Moderate,2000,English,2024-01-01,Female,Tier 2,24171,2025-10-01
inv_f71d7a87,Deepak Joshi,76,Nagpur,Retired,Conservative,5000,English,2024-01-01,Male,Tier 2,76498,2025-10-01
inv_85f20b3c,Aditya Patil,19,Chennai,Student,High,1000,Tamil,2024-01-01,Male,Tier 2,7218,2025-10-01
inv_8e33a4d3,Priya Joshi,31,Hyderabad,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 2,67095,2025-10-01
inv_f230e3b0,Vikram Shinde,36,Thane,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 2,79567,2025-10-01
inv_d02a6053,Varun Shinde,55,Bangalore,Gig Worker,Moderate,2000,English,2024-01-01,Male,Tier 1,23741,2025-10-01
inv_cd483489,Deepak Verma,51,Hyderabad,Business,High,30000,English,2024-01-01,Male,Tier 2,445726,2025-10-01
inv_cfb11f77,Sneha Mehta,32,Bangalore,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 1,141459,2025-10-01
inv_e269877f,Suresh Joshi,38,Nashik,Salaried,Moderate,5000,Hindi,2024-01-01,Male,Tier 2,120351,2025-10-01
inv_e5c39c0b,Swati Kale,55,Bangalore,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 1,72793,2025-10-01
inv_5a4c5746,Ramesh Sharma,39,Thane,Business,High,15000,English,2024-01-01,Male,Tier 2,494729,2025-10-01
inv_3340e13c,Ganesh Gupta,44,Nashik,Salaried,Moderate,5000,Marathi,2024-01-01,Male,Tier 2,72512,2025-10-01
inv_f714ccb5,Vikram Deshmukh,22,Nagpur,Student,High,500,English,2024-01-01,Male,Tier 2,10274,2025-10-01
inv_a080e75c,Raju Nair,42,Chennai,Salaried,Moderate,10000,Tamil,2024-01-01,Male,Tier 2,110480,2025-10-01
inv_d440979f,Aditya Kale,50,Nagpur,Business,High,15000,English,2024-01-01,Male,Tier 2,114346,2025-10-01
inv_dd954cbf,Raj Deshmukh,47,Hyderabad,Gig Worker,Moderate,1000,English,2024-01-01,Male,Tier 2,25469,2025-10-01
inv_2c834560,Ramesh Verma,27,Delhi,Business,High,15000,Hindi,2024-01-01,Male,Tier 1,324885,2025-10-01
inv_9e6557a4,Neha Gupta,65,Chennai,Retired,Conservative,10000,Tamil,2024-01-01,Female,Tier 2,37974,2025-10-01
inv_5defda5e,Krutika Das,38,Mumbai,Business,High,15000,Marathi,2024-01-01,Female,Tier 1,191739,2025-10-01
inv_30983a60,Suresh Das,40,Bangalore,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 1,125307,2025-10-01
inv_3ccf097a,Riya Sharma,41,Delhi,Salaried,Moderate,10000,Hindi,2024-01-01,Female,Tier 1,85570,2025-10-01
inv_4e9355dd,Kavita Pawar,18,Pune,Student,High,500,Hindi,2024-01-01,Female,Tier 2,13776,2025-10-01
inv_908482a7,Ramesh Nair,43,Bangalore,Business,High,30000,English,2024-01-01,Male,Tier 1,182860,2025-10-01
inv_66e43a24,Anita Kale,70,Pune,Retired,Conservative,10000,Marathi,2024-01-01,Female,Tier 2,49354,2025-10-01
